,churn
78399,1
109939,0
47828,1
107879,0
61017,1
91942,1
2698,1
111222,0
48099,1
10920,1
61552,1
93418,1
95470,0
97017,0
99595,0
15239,1
78381,1
40755,1
60559,1
3387,1
115199,0
27947,1
64257,1
67729,1
102079,0
4358,1
17473,1
31239,1
79822,1
46936,1
15737,1
78617,1
11164,1
30981,1
69909,1
68765,1
43064,1
106297,0
91730,1
94160,0
102608,0
32087,1
51553,1
73101,1
69707,1
89290,1
85097,1
52846,1
108102,0
51551,1
47934,1
12143,1
65012,1
78082,1
61104,1
78633,1
2657,1
63055,1
84335,1
25973,1
113542,0
64072,1
81230,1
6864,1
36259,1
24527,1
88270,1
112750,0
1245,1
100823,0
68407,1
44832,1
74210,1
83236,1
93541,1
105017,0
107314,0
93849,0
11248,1
80441,1
112996,0
31888,1
62783,1
52996,1
15916,1
67454,1
103610,0
43426,1
96627,0
42604,1
56239,1
27504,1
20891,1
62147,1
72480,1
3733,1
94769,0
84831,1
13353,1
57834,1
43839,1
53803,1
94141,0
97340,0
46188,1
39702,1
7679,1
81542,1
12801,1
92437,1
13584,1
26267,1
81944,1
49003,1
87763,1
26470,1
43267,1
105158,0
68854,1
62138,1
37564,1
1941,1
25898,1
75145,1
89944,1
25483,1
69482,1
35290,1
77911,1
14787,1
30804,1
104962,0
31722,1
27087,1
84699,1
75729,1
91071,1
86826,1
44969,1
33624,1
60837,1
26860,1
93862,0
12854,1
36780,1
65506,1
13869,1
69925,1
44487,1
49848,1
95734,0
91794,1
33080,1
28851,1
3017,1
102859,0
36821,1
109803,0
102593,0
94485,0
52635,1
25453,1
36715,1
69175,1
68637,1
4576,1
77560,1
106989,0
2156,1
103629,0
8326,1
106015,0
79765,1
84557,1
103870,0
85739,1
38922,1
87812,1
20653,1
108726,0
107248,0
4790,1
82354,1
109858,0
25834,1
3293,1
65906,1
79547,1
79479,1
95888,0
79162,1
90855,1
103157,0
111889,0
95720,0
26981,1
38709,1
95643,0
112379,0
97355,0
40717,1
17818,1
61450,1
55096,1
105331,0
100968,0
86387,1
100845,0
22266,1
104167,0
50935,1
94445,0
112844,0
1433,1
7863,1
19242,1
8612,1
34289,1
108992,0
80883,1
106596,0
30164,1
75918,1
109335,0
50704,1
81613,1
72066,1
103450,0
51263,1
94376,0
13704,1
33665,1
63339,1
64483,1
65762,1
77017,1
12171,1
46925,1
96238,0
110169,0
48395,1
111174,0
20712,1
84731,1
90837,1
76331,1
20639,1
19081,1
100244,0
87922,1
76940,1
69611,1
91560,1
31111,1
108459,0
165,1
68299,1
56691,1
25045,1
60919,1
39402,1
47988,1
40631,1
12943,1
54781,1
84162,1
73787,1
43057,1
95567,0
11228,1
61725,1
87770,1
72659,1
78621,1
112202,0
64203,1
71464,1
52060,1
59522,1
35222,1
59264,1
24177,1
8196,1
80563,1
78752,1
72576,1
59472,1
20281,1
85850,1
5579,1
66368,1
38470,1
58341,1
58403,1
16418,1
45576,1
30554,1
9394,1
72234,1
98481,0
18683,1
73281,1
33953,1
84452,1
35679,1
32708,1
71451,1
28013,1
84545,1
46857,1
69032,1
8586,1
68178,1
91118,1
65109,1
37266,1
798,1
51106,1
20822,1
2182,1
82021,1
2081,1
20218,1
82124,1
95506,0
84849,1
69256,1
89962,1
115142,0
59543,1
31573,1
29856,1
90314,1
101434,0
10240,1
77423,1
45646,1
113795,0
48001,1
50644,1
12378,1
18356,1
72340,1
106158,0
66431,1
92674,1
12918,1
74783,1
64682,1
2518,1
97816,0
90151,1
81663,1
23908,1
84543,1
40924,1
68239,1
92801,1
21264,1
99091,0
58462,1
64823,1
1328,1
22905,1
32078,1
20140,1
32095,1
619,1
111904,0
9453,1
108607,0
45189,1
33575,1
42291,1
48694,1
67443,1
100532,0
90825,1
22585,1
86221,1
95420,0
32313,1
14803,1
47166,1
24840,1
63753,0
106533,0
70948,1
107736,0
33675,1
65419,1
49073,1
72839,1
39386,1
5738,1
84515,1
96548,0
34938,1
15567,1
81586,1
6803,1
17742,1
94722,0
110417,0
73864,0
74376,1
26829,1
40944,1
22795,1
10283,1
75280,1
12035,1
70596,1
91574,1
113632,0
40909,1
110870,0
26058,1
84470,1
91441,1
60754,1
32956,1
67930,1
51357,1
33762,1
8369,1
54187,1
63814,1
25498,1
93406,1
6550,1
16207,1
72573,1
7023,1
100913,0
54459,1
5604,1
23403,1
45259,1
43782,1
61217,1
77835,1
78877,1
2923,1
989,1
27609,1
9975,1
70134,1
102050,0
63742,1
107906,0
32732,1
12227,1
74752,1
34309,1
19947,1
76563,1
35652,1
31697,1
20718,1
72735,1
16810,1
112668,0
114550,0
21753,1
11951,1
72708,1
39767,1
21225,1
97654,0
27317,1
65543,1
94314,0
43851,1
84159,1
72651,1
22144,1
12841,1
34307,1
96245,0
8845,1
38945,1
17383,1
2126,1
101159,0
52699,1
96662,0
28140,1
35744,1
97301,0
62723,1
63358,1
78344,1
68774,1
98961,0
96529,0
21081,1
7655,1
15476,1
29743,1
66355,1
21073,1
28058,1
23284,1
179,1
104232,0
19399,1
82601,1
8681,1
77503,1
54456,1
28822,1
95320,0
12080,1
14612,1
34598,1
61851,1
97205,0
76740,1
4413,1
49699,1
96717,0
82477,1
85445,1
39479,1
74756,1
15122,1
70271,1
95516,0
22188,1
61458,1
14370,1
69940,1
73798,1
112858,0
58061,1
80948,1
51869,1
54803,1
96679,0
78956,1
114579,0
47061,1
47443,1
92419,1
50241,1
27072,1
7748,1
50406,1
54366,1
12282,1
26257,1
82062,1
91529,1
93890,0
36036,1
22739,1
6434,1
57482,1
67589,1
32606,1
93665,0
114512,0
104644,0
92351,1
77143,1
53215,1
53814,1
48836,1
12115,1
111949,0
36274,1
18118,1
81423,1
114520,0
80351,1
97661,0
6426,1
15655,1
13545,1
67004,1
25576,1
59251,1
84094,1
111403,0
36334,1
16120,1
3822,1
102708,0
69758,1
34688,1
70501,1
39408,1
89640,1
5635,1
17395,1
46358,1
18922,1
32854,1
97861,0
74300,1
15729,1
85218,1
30755,1
15965,1
49798,1
92368,1
97733,0
79120,1
5625,1
3907,1
99498,0
66547,1
79522,1
77380,1
73154,1
63365,1
69943,1
39695,1
14619,1
115692,0
71365,1
112952,0
108537,0
82108,1
7294,1
20393,1
48570,1
39218,1
7558,1
16314,1
108159,0
7486,1
114296,0
84377,1
105016,0
21689,1
36011,1
23497,1
84237,1
28929,1
29854,1
82630,1
11882,1
50888,1
110411,0
6567,1
92718,1
56915,1
37660,1
94814,0
14630,1
88524,1
11926,1
91776,1
66899,1
58977,1
32770,1
8829,1
65665,1
81358,1
88376,1
15110,1
48015,1
53267,1
34935,1
50128,1
10122,1
75379,1
70876,1
113273,0
1815,1
78645,1
60227,1
52910,1
46783,1
14271,1
83032,1
56280,1
28363,1
8975,0
108771,0
93248,1
54183,1
41431,1
101890,0
45085,1
38915,1
39773,1
106429,0
1548,1
62803,1
7842,1
54401,1
51331,1
64907,1
37642,1
75551,1
26940,1
63772,1
36785,1
26773,1
48966,1
67545,1
87174,1
56551,1
60616,1
72594,1
26108,1
93493,1
47898,1
6537,1
71349,1
81580,1
90528,1
20057,1
35477,1
11489,1
66737,1
33291,1
35814,1
74226,1
90211,1
85600,1
77390,1
31603,1
43616,1
102471,0
8138,1
7147,1
101663,0
34793,1
50623,1
41169,1
59841,1
43639,1
96792,0
81815,1
72625,1
52165,1
50865,1
74221,1
21115,1
73693,1
39503,1
72257,1
107418,0
110348,0
78434,1
3252,1
25127,1
48306,1
47149,1
72623,1
42239,1
20342,1
108740,0
65987,1
64113,1
69183,1
66409,1
82115,1
90293,1
112050,0
65921,1
91638,1
89649,1
63239,1
47877,1
28373,1
51888,1
88951,1
104640,0
17283,1
83571,1
35827,1
75070,1
11889,1
5921,1
9238,1
106560,0
90223,1
44260,1
96063,0
20414,1
64058,1
15185,1
8233,1
31725,1
40529,1
77907,1
51686,1
102359,0
61878,1
55350,1
41692,1
9352,1
32487,1
6115,1
80197,1
69003,1
27040,1
18606,1
62898,1
101218,0
23825,1
41115,1
16044,1
104997,0
49028,1
76070,1
90934,1
84628,1
81445,1
81673,1
109722,0
107087,0
98483,0
56013,1
114133,0
70287,1
102017,0
18071,1
37594,1
37764,1
49641,1
13224,1
69392,1
61819,1
75292,1
60056,1
77486,1
90617,1
73462,1
77441,1
22039,1
54158,1
43007,1
58959,1
51125,1
80662,1
4518,1
94752,0
21818,1
98091,0
717,1
43834,1
108230,0
2695,1
83364,1
66578,1
49705,1
111099,0
55459,1
81000,1
108999,0
70911,1
28697,1
55296,1
71966,1
111727,0
18317,1
73227,1
78889,1
10182,1
32035,1
103669,0
81403,1
97722,0
96885,0
79232,1
112635,0
86787,1
2387,1
66152,1
24557,1
46500,1
23299,1
47233,1
13692,1
90374,1
109643,0
90312,1
109767,0
38025,1
28103,1
82914,1
85476,1
56492,1
25081,1
3426,1
87517,1
28132,1
107665,0
30427,1
13062,1
9911,1
17346,1
57108,1
68851,1
4179,1
55552,1
6734,1
11946,1
22478,1
39972,1
9496,1
114393,0
30199,1
36848,1
108609,0
95369,0
152,1
34970,1
6059,1
102814,0
91294,1
82009,1
81787,1
53635,1
97866,0
114940,0
9750,1
23520,1
113114,0
63236,1
57119,1
36418,1
374,1
33472,1
27711,1
105775,0
41620,1
80985,1
73818,1
113233,0
73075,1
68303,1
97034,0
49528,1
94856,0
38394,1
6754,1
53106,1
110010,0
91166,1
95797,0
57097,1
82318,1
44730,1
101236,0
107877,0
106204,0
53935,1
83890,1
65495,1
27230,1
68465,1
108132,0
89923,1
108986,0
69192,1
52349,1
37560,1
72968,1
85282,1
17218,1
84512,1
19809,1
106899,0
26842,1
8184,1
108751,0
71147,1
20310,1
72232,1
56780,1
38090,1
107562,0
82364,1
48804,1
76259,1
54276,1
110561,0
66210,1
6012,1
14564,1
79160,1
89868,1
112087,0
68966,1
91392,1
50058,1
61581,1
18684,1
57448,1
1050,1
24373,1
97648,0
15803,0
88623,1
50712,1
63079,1
114159,0
100328,0
82064,1
81622,1
17952,1
90880,1
26143,1
9539,1
8442,1
106931,0
22779,1
77806,1
83064,1
110392,0
42227,1
49430,1
56088,1
59438,1
2818,1
73325,1
68842,1
92170,1
50299,1
33745,1
52416,1
82538,1
95974,0
81100,1
98386,0
55364,1
55893,1
25566,1
28243,1
92538,1
108753,0
64640,1
76992,1
7344,1
111707,0
111630,0
62178,1
73783,1
3853,1
70005,1
70789,1
92342,1
102024,0
59774,1
73682,1
86903,1
77810,1
19169,1
2113,1
89086,1
88237,1
57841,1
5746,1
94526,0
100130,0
91380,0
30933,1
7638,1
40978,1
65177,1
109152,0
57524,1
64051,1
5303,1
53437,1
90870,1
108030,0
58063,1
34649,1
30796,1
7827,1
35326,1
113023,0
21545,1
41087,1
95215,0
83703,1
4335,1
71927,1
94999,0
111400,0
84414,1
78035,1
40045,1
40039,1
78646,1
57933,1
73293,1
18669,1
110137,0
75178,1
76071,1
90566,1
7670,1
50742,1
80789,1
32002,1
92314,1
10051,1
102576,0
38333,1
51393,1
71028,1
58843,1
49905,1
25436,1
62538,1
83702,1
36117,1
9669,1
14604,1
35249,1
90355,1
7235,1
44927,1
841,1
88814,1
2232,1
58835,1
73165,1
41540,1
104123,0
64959,1
25489,1
11651,1
106884,0
91365,1
107700,0
21807,1
34974,1
14846,1
101817,0
1682,1
58031,1
59880,1
38306,1
49466,1
73094,1
77625,1
41026,1
27667,1
54293,1
7137,1
110327,0
68772,1
69376,1
6081,1
96169,0
81276,1
67425,1
35045,1
18483,1
22334,1
17654,1
84296,1
113166,0
103729,0
61631,1
106670,0
11237,1
97027,0
71103,1
85889,1
38136,1
113906,0
11213,1
23331,1
88086,1
6614,1
74330,1
60471,1
66257,1
45009,1
72015,1
17505,1
76006,1
111813,0
2965,1
92852,1
102502,0
93254,1
64744,1
103810,0
65210,1
94519,0
8467,1
92827,1
112588,0
114628,0
542,1
91330,1
33146,1
29411,1
102892,0
104194,0
36336,1
59750,1
20456,1
91077,1
105547,0
6000,1
18722,1
68898,1
55070,1
71296,1
27869,1
106142,0
108832,0
73544,1
28807,1
49804,1
7761,1
2213,1
26499,1
69289,1
112697,0
1463,1
60071,1
107369,0
32207,1
58202,1
70530,1
79539,1
38672,1
26529,1
33492,1
31549,1
47962,1
41027,1
106461,0
29846,1
58609,1
86112,1
6108,1
85336,1
93781,0
101545,0
50723,1
44955,1
48027,1
92888,1
15207,1
54658,1
105155,0
27098,1
1742,1
13765,1
26779,1
7422,1
4416,1
90681,1
56099,1
31452,1
46855,1
88085,1
94770,0
3898,1
47150,1
78209,1
112157,0
81762,1
44904,1
84915,1
4985,1
19698,1
68092,1
75089,1
107375,0
81986,1
31158,1
87847,1
97900,0
54164,1
44208,0
56962,1
7830,1
16709,1
77271,1
62101,1
41950,1
24644,1
100376,0
78890,1
88747,1
86095,1
34197,1
73169,1
78243,1
101171,0
25294,1
113081,0
5067,1
70547,1
111758,0
90728,1
47050,1
74944,1
4507,1
14358,1
75566,1
78570,1
110375,0
44828,1
98053,0
65250,1
95952,0
104589,0
779,1
49561,1
52603,1
88995,1
100081,0
46544,1
56093,1
65702,1
34059,1
76062,1
40004,1
35522,1
105794,0
57262,1
56771,1
82686,1
3834,1
54654,1
7139,1
7206,1
78431,1
16005,1
103428,0
23259,1
52078,1
43618,1
59831,1
46288,1
67244,1
101991,0
97102,0
46211,1
47723,1
113969,0
113602,0
46178,1
54231,1
21840,1
11765,1
97565,0
106682,0
101518,0
9225,1
112196,0
41009,1
24933,1
85960,1
24619,1
20950,1
86976,1
102555,0
63854,1
23769,1
20799,1
47148,1
110628,0
75786,1
95212,0
87324,1
29579,1
101495,0
2970,1
57112,1
113751,0
87215,1
43787,1
69629,1
12538,1
15257,1
27190,1
95858,0
54326,1
6528,1
59875,1
646,1
110402,0
87836,1
16719,1
57584,1
54966,1
83521,1
18440,1
75862,1
36383,1
37393,1
96719,0
45205,1
7871,1
64752,1
106635,0
48647,1
95562,0
78815,1
55443,1
19410,1
90032,1
78460,1
49497,1
105308,0
19638,1
7087,1
89666,1
94688,0
19086,1
23341,1
86043,1
80692,1
113904,0
23917,1
11835,1
75383,1
44327,1
109399,0
60045,1
91758,1
30835,1
22504,1
115448,0
75265,1
47495,1
988,1
63770,1
114310,0
25370,1
59812,1
37748,1
39778,1
95262,0
58281,1
37886,1
63569,1
38533,1
52327,1
14870,1
57965,1
44662,1
66631,1
78744,1
24497,1
77872,1
58461,1
33022,1
99479,0
70809,1
74004,1
61984,1
5658,1
55555,1
63920,1
19601,1
61011,1
27430,1
101929,0
98724,0
75014,1
94135,0
52663,1
103998,0
24465,1
31074,1
58005,1
6687,1
16886,1
36105,1
12068,1
42808,1
58170,1
88513,1
104040,0
15853,1
106100,0
13427,1
96532,0
113179,0
18233,1
105490,0
22859,1
70646,1
34466,1
30583,1
42355,1
12187,1
87150,1
22460,1
80726,1
33965,1
16457,1
35572,1
107275,0
26182,1
5961,1
7618,1
21835,1
85455,1
77687,1
62632,1
78315,1
108930,0
51910,1
84075,1
29765,1
115253,0
88866,1
25639,1
88040,1
28279,1
75040,1
34866,1
109354,0
84310,1
112095,0
94909,0
109345,0
47833,1
34158,1
96391,0
57748,1
17313,1
19585,1
97592,0
108560,0
27058,1
7954,1
9519,1
10493,1
5547,1
56957,1
95547,0
41896,1
32870,1
53715,1
14652,1
59885,1
36707,1
93311,1
15925,1
12872,1
75514,1
50786,1
113457,0
80790,1
59069,1
27160,1
48436,1
110936,0
39453,1
10889,1
62274,1
113521,0
96178,0
83118,1
63124,1
107949,0
21650,1
80017,1
114716,0
109044,0
12063,1
70556,1
47221,1
6252,1
61123,1
20387,1
96625,0
46704,1
42504,1
29912,1
22287,1
75066,1
25544,1
539,1
16272,1
112510,0
6690,1
61918,1
10964,1
89767,1
10382,1
105682,0
95962,0
13045,1
1863,1
99931,0
94514,0
54738,1
77834,1
87767,1
16353,1
6447,1
11406,1
81489,1
4354,1
95851,0
96256,0
61683,1
10925,1
71724,1
93068,1
93753,0
8799,1
96447,0
13634,1
94885,0
2591,1
22887,1
47039,1
94048,0
37981,1
92318,1
77515,1
5741,1
105052,0
109751,0
112804,0
27084,1
86680,0
90685,1
74309,1
4424,1
78006,1
97693,0
77014,1
65799,1
72703,1
84637,1
14248,1
86602,1
54918,1
57469,1
29439,1
114309,0
30709,1
84251,1
83596,1
23678,1
31488,1
68241,1
4829,1
20413,1
48826,1
59309,1
41743,1
94302,0
26528,1
113444,0
61825,1
1429,1
102963,0
10613,1
78486,1
113718,0
83452,0
67672,1
51202,1
23831,1
22870,1
58980,1
110481,0
45019,1
93867,0
33471,1
22368,1
60527,1
99383,0
24918,1
65668,1
106995,0
108356,0
36600,1
113759,0
64380,1
23340,1
24973,1
30208,1
76613,1
54233,1
18988,1
14716,1
67910,1
63526,1
76222,1
53260,1
80222,1
58841,1
78149,1
57334,1
14840,1
33830,1
44989,1
100543,0
15760,1
63063,1
78094,1
67015,1
53204,1
110545,0
41451,1
44608,1
29273,1
47499,1
17789,1
26720,1
81863,1
61134,1
15796,1
3067,1
43446,1
95779,0
41931,1
7099,1
22937,1
63635,0
79700,1
90995,1
10452,1
69334,1
9459,1
8512,1
52839,1
81776,1
34209,1
6834,1
57332,1
31015,1
19918,1
85352,1
84809,1
110067,0
38864,1
90333,1
100833,0
63244,1
27949,1
69382,1
90642,1
76122,1
33766,1
19571,1
24686,1
97621,0
36878,1
16039,1
88185,1
71577,1
67173,1
60434,1
29827,1
90656,1
66037,1
75732,1
18127,1
24887,1
45017,1
99295,0
40181,1
23775,1
52308,1
103813,0
12769,1
33890,1
114478,0
75644,1
22896,1
33168,1
39569,1
37286,1
86668,1
14287,1
86595,1
55959,1
55888,1
100174,0
109785,0
22506,1
19570,1
31437,1
6919,1
76875,1
68307,1
59943,1
14329,1
26225,1
23871,1
33051,1
6675,1
109104,0
57630,1
48601,1
97938,0
45370,1
47614,1
35226,1
56827,1
6199,1
63503,1
34017,1
34757,1
51134,1
48297,1
82085,1
14921,1
97226,0
47231,1
31833,1
20041,1
65397,1
11547,1
90591,1
111232,0
963,1
48838,1
98369,0
6634,1
56113,1
40040,1
89109,1
67410,1
60889,1
78973,1
45621,1
40779,1
93596,0
109348,0
103342,0
111511,0
66770,1
12110,1
47477,1
109778,0
75789,1
91836,1
24220,1
35986,1
5675,1
86849,1
69585,1
34920,1
54460,1
44333,1
97959,0
55042,1
107871,0
58250,1
112663,0
68415,1
21203,1
98078,0
34817,1
95419,0
78457,1
38385,1
67068,1
55432,1
102675,0
33929,1
64532,1
40462,1
110359,0
111877,0
58674,1
10232,1
90078,1
16028,1
8602,1
27936,1
51865,1
77572,1
50719,1
33551,1
104882,0
109929,0
89490,1
79061,1
91599,1
69868,1
42784,1
76121,1
74378,1
51758,1
24684,1
72451,1
66197,1
54552,1
82929,1
85240,1
79865,1
106264,0
89460,1
98072,0
70070,1
61529,1
86167,1
47891,1
63500,1
19759,1
32760,1
41441,1
71825,1
28341,1
34799,1
79012,1
34155,1
94324,0
72636,1
86369,1
41354,1
12044,1
78338,1
95512,0
14655,1
21397,1
80549,1
111722,0
33435,1
52887,1
105701,0
43990,1
55247,1
76967,1
30961,1
75130,1
67205,1
51623,1
32792,1
49676,1
100462,0
98112,0
21646,1
24120,1
46795,1
69887,1
75458,1
60321,1
39403,1
114546,0
74836,1
26358,1
96920,0
67256,1
64960,1
56478,1
46643,1
49816,1
104836,0
96786,0
52337,1
66763,1
73242,1
35107,1
62761,1
114725,0
80202,1
53831,1
91541,1
2809,1
78340,1
94358,0
114942,0
29192,1
75263,1
4189,1
51498,1
85885,1
980,1
735,1
29575,1
23903,1
90881,1
103295,0
47263,1
29257,1
93310,1
46854,1
83500,1
12290,1
79288,1
67415,1
64824,1
26549,1
82997,1
16662,1
59924,1
44520,1
17243,1
105963,0
79168,1
99890,0
58722,1
17189,1
115478,0
86325,1
53197,1
80980,1
35155,1
82245,1
59719,1
67740,1
54375,1
4393,1
106104,0
63322,1
58322,1
43311,1
105797,0
53805,1
99472,0
96410,0
51815,1
23324,1
104380,0
32999,1
67308,1
75588,1
84739,1
54159,1
111905,0
58754,1
114468,0
32963,1
41029,1
33846,1
47762,1
93099,1
41521,1
91451,1
63990,1
65029,1
53470,1
111715,0
25667,1
7606,1
69059,1
57003,1
2689,1
110021,0
3055,1
75162,1
76036,1
34407,1
6858,1
23685,1
31793,1
49772,1
28390,1
81428,1
52644,1
100163,0
75950,1
74627,1
31753,1
89198,1
41501,1
74965,1
12605,1
19356,1
77045,1
23540,1
96591,0
94497,0
114026,0
84918,1
113916,0
92953,1
47864,1
92683,1
64880,1
39964,1
40375,1
78842,1
87860,1
107400,0
40116,1
112756,0
103913,0
47382,1
60890,1
39464,1
8878,1
14312,1
45213,1
54309,1
37108,1
79596,1
82995,1
63839,1
113608,0
49636,1
5662,1
33349,1
4839,1
20013,1
102713,0
28015,1
1165,1
38253,1
59437,1
1698,1
36241,1
95602,0
2474,1
81581,1
76968,1
84212,1
70202,1
40721,1
12701,1
20784,1
114785,0
32737,1
58728,1
76188,1
114311,0
70722,1
18096,1
14446,1
114189,0
107822,0
91652,1
114551,0
16251,1
12994,1
79169,1
60694,1
34823,1
39353,1
88423,1
39734,1
39963,1
34022,1
56130,1
58631,1
103652,0
27091,1
25561,1
30706,1
65168,1
23212,1
860,1
99139,0
1555,1
101856,0
82850,1
61343,1
86309,1
25284,1
23912,1
61538,1
110204,0
110178,0
54740,1
107459,0
37537,1
94515,0
107003,0
17627,1
52894,1
18635,1
49818,1
5160,1
107258,0
97191,0
19380,1
75318,1
46264,1
85429,1
71175,1
111176,0
85125,1
37756,1
28211,1
33391,1
49213,1
90553,1
9672,1
29649,1
7132,1
15391,1
41331,1
141,1
32401,1
103005,0
80008,1
109281,0
38697,1
6816,1
46504,1
33984,1
5845,1
39640,1
19574,1
108580,0
8320,1
53541,1
87637,1
54467,1
109463,0
84268,1
20411,1
20852,1
20060,1
57501,1
94551,0
1573,1
77508,1
74602,1
27680,1
105759,0
47717,1
101985,0
74259,1
111332,0
4803,1
110433,0
86755,1
7713,1
47339,1
61690,1
10315,1
26341,1
63505,1
94845,0
21198,1
1836,1
27548,1
25796,1
40483,1
58056,1
26194,1
1874,1
9303,1
27905,1
8155,1
103914,0
38061,1
112405,0
29883,1
86132,1
13949,1
56575,1
47605,1
41885,1
91816,1
44874,1
22148,1
81936,1
34001,1
46881,1
95795,0
77023,1
59944,1
22889,1
87188,1
36710,1
108558,0
65500,1
78602,1
11453,1
82848,1
99891,0
95610,0
72993,1
55960,1
112269,0
78062,1
70104,1
10575,1
54170,1
74639,1
38730,1
44252,1
25066,1
33300,1
108463,0
89557,1
32037,1
8301,1
102902,0
70228,1
17010,1
4654,1
92285,1
114987,0
88148,1
88957,1
106755,0
69951,1
42854,1
110011,0
13044,1
38246,1
74710,1
47886,1
56750,1
21468,1
17638,1
98870,0
22803,1
71816,1
19778,1
55020,1
55472,1
81949,1
54128,1
114276,0
45434,1
79897,1
108100,0
20011,1
89821,1
22548,0
63872,1
60915,1
67324,1
45776,1
105516,0
70591,1
29683,1
83859,1
4079,1
11660,1
77536,1
42899,1
4778,1
90254,1
25930,1
96523,0
17181,1
74763,1
50467,1
73150,1
24838,1
4882,1
67849,1
68581,1
65786,1
17958,1
8103,1
10285,1
99684,0
69499,1
57827,1
16813,1
55642,1
7567,1
60112,1
21452,1
35185,1
109576,0
57877,1
15455,1
94919,0
114218,0
6789,1
108221,0
17979,1
53780,1
106719,0
86997,1
37849,1
103992,0
24871,1
9571,1
45889,1
7345,1
6775,1
79170,1
38077,1
18427,1
107574,0
55588,1
108393,0
86656,1
20662,1
5922,1
46657,1
13510,1
99423,0
23813,1
82267,1
56684,1
62223,1
74970,1
75062,1
105328,0
95067,0
74729,1
84463,1
74770,1
89658,1
46043,1
108724,0
90854,1
67466,1
48398,1
45470,1
94022,0
29885,1
72372,1
38660,1
95583,0
75452,1
21759,1
100211,0
27334,1
71761,1
113621,0
26400,1
112835,0
88304,1
42081,0
40626,1
68514,1
22974,0
74982,1
75567,1
13901,1
13177,1
114844,0
104929,0
107234,0
52855,1
2873,1
114560,0
58440,1
6025,1
21788,1
113951,0
52387,1
113489,0
31278,1
16241,1
70259,1
71345,1
81514,1
110448,0
64745,1
7677,1
74562,1
77358,1
59640,1
4624,1
106744,0
85051,1
72193,1
64717,1
34810,1
50683,1
52037,1
107209,0
55870,1
100951,0
87919,1
56126,1
57521,1
31424,1
69467,1
96251,0
35944,1
83838,1
2876,1
73878,1
73657,1
70221,1
20264,1
2955,1
76356,1
51283,1
12241,1
87845,1
90357,1
71247,1
11282,1
1265,1
5514,1
49072,1
23546,1
1547,1
113225,0
1106,1
81242,1
69646,1
89346,1
48670,1
31489,1
33491,1
81117,1
91953,1
73832,1
24941,1
96003,0
98189,0
104992,0
1213,1
110314,0
77205,1
66887,1
83150,1
70317,1
107615,0
55840,1
105090,0
64186,1
27470,1
21034,1
49025,1
62856,1
16968,1
22347,1
74397,1
97702,0
85558,1
95570,0
53104,1
53174,1
61567,1
107697,0
62945,1
18160,1
90539,1
108858,0
97875,0
1876,1
45143,1
38386,1
61248,1
74722,1
111534,0
15707,1
21626,1
1254,1
5060,1
5001,1
19352,0
63484,1
54520,1
9624,1
1358,1
83605,1
63907,1
25822,1
92828,1
89738,1
18464,1
106498,0
9970,1
13472,1
53977,1
15432,1
71727,1
36200,1
70173,1
101467,0
6731,1
35656,1
107292,0
65079,1
76486,1
91367,1
56241,1
75718,1
4840,1
38884,1
82526,1
82832,1
83,1
75917,1
14003,1
29921,1
33317,1
103369,0
47298,1
87282,1
73691,1
14684,1
55087,1
50183,1
38105,1
22332,1
33453,1
78498,1
54962,1
23982,1
33727,1
69062,1
4683,1
110299,0
109363,0
5189,1
37404,1
107929,0
19501,1
93110,1
83714,1
39665,1
24314,1
37293,1
572,1
85486,1
77401,1
86593,1
46455,1
25259,1
14834,1
60395,1
10924,1
76169,1
91293,1
67423,1
68485,1
115101,0
110498,0
100463,0
103625,0
88538,1
77899,1
108966,0
59005,1
78739,1
81518,1
59598,1
23238,1
7882,1
32126,1
40465,1
57102,1
69252,1
33426,1
57067,1
31685,1
89246,1
103569,0
41035,1
71544,1
49402,1
23723,1
50970,1
90840,1
98399,0
115487,0
38159,1
57553,1
107068,0
51135,1
47055,1
86544,1
66141,1
58610,1
79637,1
58136,1
2682,1
27677,1
68180,1
1395,1
19358,1
79188,1
14708,1
6661,1
81974,1
74867,1
90845,1
33705,0
53970,1
79172,1
28548,1
19712,1
5345,1
75237,1
42334,1
38464,1
109686,0
62704,1
77940,1
70690,1
5131,1
114917,0
4001,1
105087,0
54322,1
37755,1
26839,1
95303,0
71328,1
110239,0
9599,1
53916,1
66844,1
99809,0
57525,1
23135,1
22018,1
10400,1
102259,0
41407,1
78072,1
14265,1
35635,1
102750,0
82184,1
37156,1
79035,1
38320,1
88300,1
68054,1
75555,1
60301,1
76991,1
44853,1
23519,1
46680,1
92097,1
33837,1
54669,1
59671,1
103320,0
113407,0
103438,0
12152,1
22666,1
72743,1
61441,1
87430,1
44627,1
89751,1
8935,1
16103,1
21721,1
34624,1
35117,1
51754,1
103324,0
99099,0
32720,1
40543,1
40195,1
73408,1
43976,1
68217,1
22351,1
113237,0
101217,0
9877,1
113192,0
8171,1
43713,1
63922,1
33223,1
69717,1
101889,0
15838,1
36535,1
28173,1
95424,0
47819,1
42553,1
97758,0
71379,1
1895,1
74769,1
109331,0
40688,1
2112,1
77594,1
88175,1
8541,1
11259,1
96919,0
66388,1
42082,1
91606,1
62200,1
75108,1
115638,0
35989,1
40145,1
75057,1
98016,0
31289,1
96293,0
107544,0
41405,1
16482,1
25805,1
